"X","vid_name","frame","num_right_hands","num_left_hands","num_faces","hand_present","face_present","face_openpose","hand_openpose","height","width","left","top","label","mean_conf","WorkerID"
746,"S_20140628_2011_06.mp4",13700,1,1,1,0,1,1,1,0.11897,0.080133,0.63622,0.281066,"face",0.830360257142857,"OP"
7460,"S_20141224_2607_07.mp4",490,1,1,1,0,0,0,1,0.047475,0.0334949999999999,0.7276,0.696472,"hand",0.0266706952380952,"OP"
7460,"S_20141224_2607_07.mp4",490,1,1,1,0,0,0,1,0,0,0,0,"hand",0,"OP"
7460,"S_20141224_2607_07.mp4",490,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
7465,"S_20140413_1727_04.mp4",19260,1,1,1,1,0,0,1,0,0,0,0,"hand",0,"OP"
7465,"S_20140413_1727_04.mp4",19260,1,1,1,1,0,0,1,0.0220119999999999,0.0207779999999999,0.96942,0.567872,"hand",0.013081229047619,"OP"
7465,"S_20140413_1727_04.mp4",19260,1,1,1,1,0,0,1,0,0,0,0,"face",0,"OP"
7468,"S_20141009_2322_02.AVI.mp4",7655,1,1,1,0,0,0,1,0,0,0,0,"hand",0,"OP"
7468,"S_20141009_2322_02.AVI.mp4",7655,1,1,1,0,0,0,1,0.046253,0.023465,0.941874,0.194151,"hand",0.0207334680952381,"OP"
7468,"S_20141009_2322_02.AVI.mp4",7655,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
7469,"S_20130522_0705_04.AVI.mp4",19045,1,1,1,0,0,0,1,0,0,0,0,"hand",0,"OP"
7469,"S_20130522_0705_04.AVI.mp4",19045,1,1,1,0,0,0,1,0.0297449999999999,0.0376580000000001,0.548392,0.760997,"hand",0.0115664757142857,"OP"
7469,"S_20130522_0705_04.AVI.mp4",19045,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
7475,"S_20140309_1620_02.mp4",6525,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
7475,"S_20140309_1620_02.mp4",6525,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
7475,"S_20140309_1620_02.mp4",6525,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
7476,"S_20150331_2914_01.mp4",11965,1,1,1,1,1,1,1,0,0,0,0,"hand",0,"OP"
7476,"S_20150331_2914_01.mp4",11965,1,1,1,1,1,1,1,0.0820609999999999,0.099423,0.298513,0.939153,"hand",0.0163890757142857,"OP"
7476,"S_20150331_2914_01.mp4",11965,1,1,1,1,1,1,1,0.302118,0.351583,0.592948,0.721354,"face",0.746994514285714,"OP"
7477,"S_20140528_1911_05.mp4",4445,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
7477,"S_20140528_1911_05.mp4",4445,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
7477,"S_20140528_1911_05.mp4",4445,1,1,1,0,0,1,0,0.202203,0.117687,0.703562,0.932857,"face",0.0392018510571429,"OP"
7478,"S_20150107_2621_02.mp4",1110,1,1,1,1,1,1,1,0.125118,0.13642,0.183762,0.498236,"hand",0.406259523809524,"OP"
7478,"S_20150107_2621_02.mp4",1110,1,1,1,1,1,1,1,0,0,0,0,"hand",0,"OP"
7478,"S_20150107_2621_02.mp4",1110,1,1,1,1,1,1,1,0.351403,0.327188,0.401955,0.240687,"face",0.000132564754285714,"OP"
7479,"S_20130919_1102_06.mp4",14530,1,1,1,1,1,1,1,0.0178969999999999,0.077141,0.846627,0.573401,"hand",0.0226208952380952,"OP"
7479,"S_20130919_1102_06.mp4",14530,1,1,1,1,1,1,1,0,0,0,0,"hand",0,"OP"
7479,"S_20130919_1102_06.mp4",14530,1,1,1,1,1,1,1,0.318437,0.252848,0.665744,0.196698,"face",0.000454557937142857,"OP"
7482,"S_20131127_1310_05.mp4",39075,1,1,1,0,0,0,1,0,0,0,0,"hand",0,"OP"
7482,"S_20131127_1310_05.mp4",39075,1,1,1,0,0,0,1,0.0389609999999999,0.0269779999999999,0.364491,0.612218,"hand",0.0124172733333333,"OP"
7482,"S_20131127_1310_05.mp4",39075,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
7485,"S_20140201_1515_01.mp4",32440,1,1,1,1,1,0,1,0.012611,0.016096,0.444306,0.572066,"hand",0.0151694176190476,"OP"
7485,"S_20140201_1515_01.mp4",32440,1,1,1,1,1,0,1,0.019998,0.015531,0.434551,0.631462,"hand",0.0133640695238095,"OP"
7485,"S_20140201_1515_01.mp4",32440,1,1,1,1,1,0,1,0,0,0,0,"face",0,"OP"
7487,"S_20140308_1619_01.mp4",13945,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
7487,"S_20140308_1619_01.mp4",13945,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
7487,"S_20140308_1619_01.mp4",13945,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
7488,"S_20131024_1207_02.mp4",2220,1,1,1,1,1,1,1,0.112713,0.172112,0.560853,0.783542,"hand",0.367897476190476,"OP"
7488,"S_20131024_1207_02.mp4",2220,1,1,1,1,1,1,1,0.115839,0.0717319999999999,0.559613,0.806966,"hand",0.148691285714286,"OP"
7488,"S_20131024_1207_02.mp4",2220,1,1,1,1,1,1,1,0.14931,0.137386,0.574612,0.461474,"face",0.00809411562,"OP"
7489,"S_20141221_2604_14.mp4",2520,1,1,1,1,1,1,0,0,0,0,0,"hand",0,"OP"
7489,"S_20141221_2604_14.mp4",2520,1,1,1,1,1,1,0,0,0,0,0,"hand",0,"OP"
7489,"S_20141221_2604_14.mp4",2520,1,1,1,1,1,1,0,0.438096,0.237064,0.591265,0.990853,"face",0.314067636,"OP"
7494,"S_20131024_1207_03.mp4",55,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
7494,"S_20131024_1207_03.mp4",55,2,2,2,1,1,1,1,0.059884,0.0231539999999999,0.775162,0.621679,"hand",0.00588294904761905,"OP"
7494,"S_20131024_1207_03.mp4",55,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
7494,"S_20131024_1207_03.mp4",55,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
7494,"S_20131024_1207_03.mp4",55,2,2,2,1,1,1,1,0.112298,0.115067,0.450835,0.912841,"face",0.205205727571429,"OP"
7494,"S_20131024_1207_03.mp4",55,2,2,2,1,1,1,1,0,0,0,0,"face",0,"OP"
7495,"S_20140618_2001_01.mp4",21800,1,1,1,1,0,0,1,0.030016,0.032107,0.490753,0.171527,"hand",0.0954891714285714,"OP"
7495,"S_20140618_2001_01.mp4",21800,1,1,1,1,0,0,1,0,0,0,0,"hand",0,"OP"
7495,"S_20140618_2001_01.mp4",21800,1,1,1,1,0,0,1,0,0,0,0,"face",0,"OP"
7498,"S_20140227_1610_05.mp4",19100,1,1,1,1,0,0,1,0.139909,0.0643320000000001,0.804068,0.875192,"hand",0.0173631619047619,"OP"
7498,"S_20140227_1610_05.mp4",19100,1,1,1,1,0,0,1,0,0,0,0,"hand",0,"OP"
7498,"S_20140227_1610_05.mp4",19100,1,1,1,1,0,0,1,0,0,0,0,"face",0,"OP"
7499,"S_20131009_1122_05.mp4",21375,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
7499,"S_20131009_1122_05.mp4",21375,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
7499,"S_20131009_1122_05.mp4",21375,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
7500,"S_20150104_2618_07.mp4",855,3,3,3,1,1,1,1,0,0,0,0,"hand",0,"OP"
7500,"S_20150104_2618_07.mp4",855,3,3,3,1,1,1,1,0,0,0,0,"hand",0,"OP"
7500,"S_20150104_2618_07.mp4",855,3,3,3,1,1,1,1,0,0,0,0,"hand",0,"OP"
7500,"S_20150104_2618_07.mp4",855,3,3,3,1,1,1,1,0.095733,0.061511,0.10549,0.792495,"hand",0.201875714285714,"OP"
7500,"S_20150104_2618_07.mp4",855,3,3,3,1,1,1,1,0,0,0,0,"hand",0,"OP"
7500,"S_20150104_2618_07.mp4",855,3,3,3,1,1,1,1,0,0,0,0,"hand",0,"OP"
7500,"S_20150104_2618_07.mp4",855,3,3,3,1,1,1,1,0,0,0,0,"face",0,"OP"
7500,"S_20150104_2618_07.mp4",855,3,3,3,1,1,1,1,0.02975,0.039228,0.47356,0.472785,"face",0.00131506541571429,"OP"
7500,"S_20150104_2618_07.mp4",855,3,3,3,1,1,1,1,0,0,0,0,"face",0,"OP"
7501,"S_20140202_1516_09.mp4",29020,1,1,1,1,0,1,0,0,0,0,0,"hand",0,"OP"
7501,"S_20140202_1516_09.mp4",29020,1,1,1,1,0,1,0,0,0,0,0,"hand",0,"OP"
7501,"S_20140202_1516_09.mp4",29020,1,1,1,1,0,1,0,0.131787,0.120161,0.318013,0.684046,"face",0.107968728571429,"OP"
7506,"S_20140903_2217_01.mp4",18805,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
7506,"S_20140903_2217_01.mp4",18805,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
7506,"S_20140903_2217_01.mp4",18805,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
7506,"S_20140903_2217_01.mp4",18805,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
7506,"S_20140903_2217_01.mp4",18805,2,2,2,1,0,0,0,0,0,0,0,"face",0,"OP"
7506,"S_20140903_2217_01.mp4",18805,2,2,2,1,0,0,0,0,0,0,0,"face",0,"OP"
7507,"S_20141122_2505_01.mp4",27530,1,1,1,1,1,0,0,0,0,0,0,"hand",0,"OP"
7507,"S_20141122_2505_01.mp4",27530,1,1,1,1,1,0,0,0,0,0,0,"hand",0,"OP"
7507,"S_20141122_2505_01.mp4",27530,1,1,1,1,1,0,0,0,0,0,0,"face",0,"OP"
7509,"S_20131218_1401_03.mp4",1590,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
7509,"S_20131218_1401_03.mp4",1590,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
7509,"S_20131218_1401_03.mp4",1590,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
7509,"S_20131218_1401_03.mp4",1590,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
7509,"S_20131218_1401_03.mp4",1590,2,2,2,1,0,0,0,0,0,0,0,"face",0,"OP"
7509,"S_20131218_1401_03.mp4",1590,2,2,2,1,0,0,0,0,0,0,0,"face",0,"OP"
7510,"S_20131106_1220_01.mp4",5155,2,2,2,0,1,0,0,0,0,0,0,"hand",0,"OP"
7510,"S_20131106_1220_01.mp4",5155,2,2,2,0,1,0,0,0,0,0,0,"hand",0,"OP"
7510,"S_20131106_1220_01.mp4",5155,2,2,2,0,1,0,0,0,0,0,0,"hand",0,"OP"
7510,"S_20131106_1220_01.mp4",5155,2,2,2,0,1,0,0,0,0,0,0,"hand",0,"OP"
7510,"S_20131106_1220_01.mp4",5155,2,2,2,0,1,0,0,0,0,0,0,"face",0,"OP"
7510,"S_20131106_1220_01.mp4",5155,2,2,2,0,1,0,0,0,0,0,0,"face",0,"OP"
7512,"S_20130417_0600_01.AVI.mp4",35455,1,1,1,0,0,0,1,0.079851,0.086602,0.149385,0.493897,"hand",0.0209337928571429,"OP"
7512,"S_20130417_0600_01.AVI.mp4",35455,1,1,1,0,0,0,1,0,0,0,0,"hand",0,"OP"
7512,"S_20130417_0600_01.AVI.mp4",35455,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
7514,"S_20140921_2304_03.mp4",8290,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
7514,"S_20140921_2304_03.mp4",8290,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
7514,"S_20140921_2304_03.mp4",8290,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
7515,"S_20131110_1224_07.mp4",16305,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
7515,"S_20131110_1224_07.mp4",16305,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
7515,"S_20131110_1224_07.mp4",16305,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
7517,"S_20131226_1409_01.mp4",4010,1,1,1,1,1,1,1,0.0905199999999999,0.127048,0.502945,0.972423,"hand",0.0197449104761905,"OP"
7517,"S_20131226_1409_01.mp4",4010,1,1,1,1,1,1,1,0.164015,0.124961,0.24736,1.11374,"hand",0.015141300952381,"OP"
7517,"S_20131226_1409_01.mp4",4010,1,1,1,1,1,1,1,0.3891224,0.312231,0.183712,0.48114,"face",0.34241004,"OP"
7518,"S_20130814_0928_03.AVI.mp4",27330,1,1,1,0,1,1,0,0,0,0,0,"hand",0,"OP"
7518,"S_20130814_0928_03.AVI.mp4",27330,1,1,1,0,1,1,0,0,0,0,0,"hand",0,"OP"
7518,"S_20130814_0928_03.AVI.mp4",27330,1,1,1,0,1,1,0,0.153025,0.14118,0.17504,0.980033,"face",0.478775467142857,"OP"
752,"S_20141207_2520_04.mp4",8330,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
752,"S_20141207_2520_04.mp4",8330,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
752,"S_20141207_2520_04.mp4",8330,1,1,1,1,0,0,0,0,0,0,0,"face",0,"OP"
7521,"S_20140926_2309_03.mp4",860,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
7521,"S_20140926_2309_03.mp4",860,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
7521,"S_20140926_2309_03.mp4",860,1,1,1,0,0,1,0,0.183049,0.1338221,-0.060657,0.843111,"face",0.00031938392,"OP"
7522,"S_20140510_1823_07.mp4",1665,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
7522,"S_20140510_1823_07.mp4",1665,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
7522,"S_20140510_1823_07.mp4",1665,1,1,1,1,0,0,0,0,0,0,0,"face",0,"OP"
7523,"S_20140112_1426_03.mp4",2200,1,1,1,1,1,1,1,0,0,0,0,"hand",0,"OP"
7523,"S_20140112_1426_03.mp4",2200,1,1,1,1,1,1,1,0.0999909999999999,0.1097715,0.0469585,0.683702,"hand",0.205679995238095,"OP"
7523,"S_20140112_1426_03.mp4",2200,1,1,1,1,1,1,1,0.3355183,0.210839,0.453829,0.385293,"face",0.826370471428571,"OP"
7524,"S_20140101_1415_04.mp4",5935,2,2,2,1,0,1,1,0.03144,0.019365,0.368189,0.257464,"hand",0.0135184271428571,"OP"
7524,"S_20140101_1415_04.mp4",5935,2,2,2,1,0,1,1,0,0,0,0,"hand",0,"OP"
7524,"S_20140101_1415_04.mp4",5935,2,2,2,1,0,1,1,0.018533,0.020467,0.334388,0.288367,"hand",0.0177613342857143,"OP"
7524,"S_20140101_1415_04.mp4",5935,2,2,2,1,0,1,1,0,0,0,0,"hand",0,"OP"
7524,"S_20140101_1415_04.mp4",5935,2,2,2,1,0,1,1,0,0,0,0,"face",0,"OP"
7524,"S_20140101_1415_04.mp4",5935,2,2,2,1,0,1,1,0.048891,0.030139,0.920175,0.319533,"face",0.02363571876,"OP"
7527,"S_20140115_1429_04.mp4",6625,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
7527,"S_20140115_1429_04.mp4",6625,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
7527,"S_20140115_1429_04.mp4",6625,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
753,"S_20141001_2314_02.mp4",11850,2,2,2,0,1,0,0,0,0,0,0,"hand",0,"OP"
753,"S_20141001_2314_02.mp4",11850,2,2,2,0,1,0,0,0,0,0,0,"hand",0,"OP"
753,"S_20141001_2314_02.mp4",11850,2,2,2,0,1,0,0,0,0,0,0,"hand",0,"OP"
753,"S_20141001_2314_02.mp4",11850,2,2,2,0,1,0,0,0,0,0,0,"hand",0,"OP"
753,"S_20141001_2314_02.mp4",11850,2,2,2,0,1,0,0,0,0,0,0,"face",0,"OP"
753,"S_20141001_2314_02.mp4",11850,2,2,2,0,1,0,0,0,0,0,0,"face",0,"OP"
7534,"S_20131106_1220_01.mp4",16990,2,2,2,1,0,0,1,0,0,0,0,"hand",0,"OP"
7534,"S_20131106_1220_01.mp4",16990,2,2,2,1,0,0,1,0,0,0,0,"hand",0,"OP"
7534,"S_20131106_1220_01.mp4",16990,2,2,2,1,0,0,1,0.070091,0.042554,0.489571,0.185544,"hand",0.032353380952381,"OP"
7534,"S_20131106_1220_01.mp4",16990,2,2,2,1,0,0,1,0,0,0,0,"hand",0,"OP"
7534,"S_20131106_1220_01.mp4",16990,2,2,2,1,0,0,1,0,0,0,0,"face",0,"OP"
7534,"S_20131106_1220_01.mp4",16990,2,2,2,1,0,0,1,0,0,0,0,"face",0,"OP"
7537,"S_20140430_1813_02.AVI.mp4",15565,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
7537,"S_20140430_1813_02.AVI.mp4",15565,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
7537,"S_20140430_1813_02.AVI.mp4",15565,1,1,1,1,0,0,0,0,0,0,0,"face",0,"OP"
754,"S_20150226_2809_07.mp4",7320,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
754,"S_20150226_2809_07.mp4",7320,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
754,"S_20150226_2809_07.mp4",7320,1,1,1,0,0,1,0,0.16483,0.080983,0.696207,0.647,"face",0.00408301322428571,"OP"
7540,"S_20130626_0809_06.AVI.mp4",14265,1,1,1,1,1,1,1,0.0852779999999999,0.09121,0.889677,0.786958,"hand",0.498739428571429,"OP"
7540,"S_20130626_0809_06.AVI.mp4",14265,1,1,1,1,1,1,1,0.0786500000000001,0.0559879999999999,0.810048,0.501557,"hand",0.283707147619048,"OP"
7540,"S_20130626_0809_06.AVI.mp4",14265,1,1,1,1,1,1,1,0.195336,0.142024,0.853921,0.487875,"face",0.000347717467142857,"OP"
7542,"S_20140320_1703_08.mp4",12895,1,1,1,1,1,0,1,0.03535,0.021425,0.605819,0.598713,"hand",0.0411773142857143,"OP"
7542,"S_20140320_1703_08.mp4",12895,1,1,1,1,1,0,1,0.0437029999999999,0.0161779999999999,0.504445,0.605813,"hand",0.0335004142857143,"OP"
7542,"S_20140320_1703_08.mp4",12895,1,1,1,1,1,0,1,0,0,0,0,"face",0,"OP"
7544,"S_20130522_0705_02.AVI.mp4",14335,2,2,2,1,1,1,1,0.042635,0.038877,0.334704,0.880648,"hand",0.0139950933333333,"OP"
7544,"S_20130522_0705_02.AVI.mp4",14335,2,2,2,1,1,1,1,0.0313100000000001,0.0339020000000001,0.587868,0.958368,"hand",0.0474393285714286,"OP"
7544,"S_20130522_0705_02.AVI.mp4",14335,2,2,2,1,1,1,1,0.0373110000000001,0.055679,0.315442,0.874842,"hand",0.0161743657142857,"OP"
7544,"S_20130522_0705_02.AVI.mp4",14335,2,2,2,1,1,1,1,0.0220499999999999,0.033845,0.586781,0.959361,"hand",0.0319086476190476,"OP"
7544,"S_20130522_0705_02.AVI.mp4",14335,2,2,2,1,1,1,1,0,0.003834,0.283474,0.726609,"face",0.000100120545714286,"OP"
7544,"S_20130522_0705_02.AVI.mp4",14335,2,2,2,1,1,1,1,0,0.00320699999999996,0.55718,0.842294,"face",2.46305e-05,"OP"
7545,"S_20131027_1210_01.mp4",10715,2,2,2,1,0,0,1,0.047714,0.089417,0.247845,0.283882,"hand",0.411169142857143,"OP"
7545,"S_20131027_1210_01.mp4",10715,2,2,2,1,0,0,1,0.041582,0.0719656,0.0548434,0.294421,"hand",0.0346637761904762,"OP"
7545,"S_20131027_1210_01.mp4",10715,2,2,2,1,0,0,1,0.06835438,0.085987,0.338358,0.0743076,"hand",0.0334968023809524,"OP"
7545,"S_20131027_1210_01.mp4",10715,2,2,2,1,0,0,1,0,0,0,0,"hand",0,"OP"
7545,"S_20131027_1210_01.mp4",10715,2,2,2,1,0,0,1,0,0,0,0,"face",0,"OP"
7545,"S_20131027_1210_01.mp4",10715,2,2,2,1,0,0,1,0,0,0,0,"face",0,"OP"
755,"S_20141129_2512_02.mp4",5695,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
755,"S_20141129_2512_02.mp4",5695,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
755,"S_20141129_2512_02.mp4",5695,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
7552,"S_20141119_2502_02.mp4",6690,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
7552,"S_20141119_2502_02.mp4",6690,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
7552,"S_20141119_2502_02.mp4",6690,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
7559,"S_20140717_2100_04.mp4",1685,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
7559,"S_20140717_2100_04.mp4",1685,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
7559,"S_20140717_2100_04.mp4",1685,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
7560,"S_20131117_1300_05.mp4",6835,1,1,1,1,0,0,1,0.056459,0.09445062,-0.00363042,0.614374,"hand",0.0259432,"OP"
7560,"S_20131117_1300_05.mp4",6835,1,1,1,1,0,0,1,0,0,0,0,"hand",0,"OP"
7560,"S_20131117_1300_05.mp4",6835,1,1,1,1,0,0,1,0,0,0,0,"face",0,"OP"
7562,"S_20140517_1900_04.mp4",17240,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
7562,"S_20140517_1900_04.mp4",17240,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
7562,"S_20140517_1900_04.mp4",17240,1,1,1,1,0,0,0,0,0,0,0,"face",0,"OP"
7564,"S_20140201_1515_04.mp4",9065,1,1,1,1,1,1,1,0.118469,0.126865,0.410448,0.499378,"hand",0.351914952380952,"OP"
7564,"S_20140201_1515_04.mp4",9065,1,1,1,1,1,1,1,0.072092,0.049422,0.323122,0.342072,"hand",0.0239177142857143,"OP"
7564,"S_20140201_1515_04.mp4",9065,1,1,1,1,1,1,1,0.1677474,0.08489,0.403787,0.249788,"face",0.000247053827142857,"OP"
7565,"S_20150223_2806_01.mp4",3765,2,2,2,1,1,1,1,0.088948,0.0769949999999999,0.501309,0.829797,"hand",0.110091704761905,"OP"
7565,"S_20150223_2806_01.mp4",3765,2,2,2,1,1,1,1,0.0941869999999999,0.118397,0.475101,0.831215,"hand",0.508307476190476,"OP"
7565,"S_20150223_2806_01.mp4",3765,2,2,2,1,1,1,1,0.0457790000000001,0.035009,0.450297,0.78438,"hand",0.240637180952381,"OP"
7565,"S_20150223_2806_01.mp4",3765,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
7565,"S_20150223_2806_01.mp4",3765,2,2,2,1,1,1,1,0.128813,0.121864,0.48836,0.631573,"face",0.0141725492,"OP"
7565,"S_20150223_2806_01.mp4",3765,2,2,2,1,1,1,1,0.204147,0.128423,0.776071,0.429461,"face",0.00396908948714286,"OP"
7566,"S_20140309_1620_01.mp4",6915,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
7566,"S_20140309_1620_01.mp4",6915,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
7566,"S_20140309_1620_01.mp4",6915,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
757,"S_20130529_0712_02.AVI.mp4",14970,1,1,1,1,1,1,0,0,0,0,0,"hand",0,"OP"
757,"S_20130529_0712_02.AVI.mp4",14970,1,1,1,1,1,1,0,0,0,0,0,"hand",0,"OP"
757,"S_20130529_0712_02.AVI.mp4",14970,1,1,1,1,1,1,0,0.130477,0.103629,0.402654,0.930905,"face",0.336200805714286,"OP"
7570,"S_20131127_1310_04.mp4",18915,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
7570,"S_20131127_1310_04.mp4",18915,2,2,2,1,1,1,1,0.0227780000000001,0.0297769999999999,0.9003,0.754181,"hand",0.0226476980952381,"OP"
7570,"S_20131127_1310_04.mp4",18915,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
7570,"S_20131127_1310_04.mp4",18915,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
7570,"S_20131127_1310_04.mp4",18915,2,2,2,1,1,1,1,0.33224,0.212864,0.390922,0.7716,"face",0.793422957142857,"OP"
7570,"S_20131127_1310_04.mp4",18915,2,2,2,1,1,1,1,0,0,0,0,"face",0,"OP"
7574,"S_20140206_1520_03.mp4",2225,1,1,1,1,0,0,1,0.0320319999999999,0.0558099999999999,0.790358,0.656225,"hand",0.00938822285714286,"OP"
7574,"S_20140206_1520_03.mp4",2225,1,1,1,1,0,0,1,0,0,0,0,"hand",0,"OP"
7574,"S_20140206_1520_03.mp4",2225,1,1,1,1,0,0,1,0,0,0,0,"face",0,"OP"
7582,"S_20131221_1404_06.mp4",22410,1,1,1,1,1,1,0,0,0,0,0,"hand",0,"OP"
7582,"S_20131221_1404_06.mp4",22410,1,1,1,1,1,1,0,0,0,0,0,"hand",0,"OP"
7582,"S_20131221_1404_06.mp4",22410,1,1,1,1,1,1,0,0.3539624,0.290387,0.697669,0.393547,"face",0.311149111714286,"OP"
7584,"S_20141119_2502_01.mp4",19575,2,2,2,1,0,1,1,0,0,0,0,"hand",0,"OP"
7584,"S_20141119_2502_01.mp4",19575,2,2,2,1,0,1,1,0,0,0,0,"hand",0,"OP"
7584,"S_20141119_2502_01.mp4",19575,2,2,2,1,0,1,1,0.02517,0.038593,0.674203,0.244996,"hand",0.0154357414285714,"OP"
7584,"S_20141119_2502_01.mp4",19575,2,2,2,1,0,1,1,0,0,0,0,"hand",0,"OP"
7584,"S_20141119_2502_01.mp4",19575,2,2,2,1,0,1,1,0,0,0,0,"face",0,"OP"
7584,"S_20141119_2502_01.mp4",19575,2,2,2,1,0,1,1,0.210384,0.116979,0.702902,0.376128,"face",0.000737415144285714,"OP"
7587,"S_20140202_1516_05.mp4",8935,1,1,1,1,1,1,1,0.129009,0.105285,0.606925,0.710308,"hand",0.259692204761905,"OP"
7587,"S_20140202_1516_05.mp4",8935,1,1,1,1,1,1,1,0.0844469999999999,0.05967,0.604438,0.668965,"hand",0.124351338095238,"OP"
7587,"S_20140202_1516_05.mp4",8935,1,1,1,1,1,1,1,0.226806,0.109339,0.751732,0.445379,"face",0.00245880634,"OP"
7588,"S_20140823_2206_02.mp4",2470,2,2,2,1,0,1,1,0,0,0,0,"hand",0,"OP"
7588,"S_20140823_2206_02.mp4",2470,2,2,2,1,0,1,1,0,0,0,0,"hand",0,"OP"
7588,"S_20140823_2206_02.mp4",2470,2,2,2,1,0,1,1,0.130669,0.066354,0.623864,0.711478,"hand",0.0295903428571429,"OP"
7588,"S_20140823_2206_02.mp4",2470,2,2,2,1,0,1,1,0,0,0,0,"hand",0,"OP"
7588,"S_20140823_2206_02.mp4",2470,2,2,2,1,0,1,1,0,0,0,0,"face",0,"OP"
7588,"S_20140823_2206_02.mp4",2470,2,2,2,1,0,1,1,0.137606,0.056566,0.895242,0.310975,"face",0.00308918035428571,"OP"
7589,"S_20131130_1313_01.mp4",10225,2,2,2,0,1,1,0,0,0,0,0,"hand",0,"OP"
7589,"S_20131130_1313_01.mp4",10225,2,2,2,0,1,1,0,0,0,0,0,"hand",0,"OP"
7589,"S_20131130_1313_01.mp4",10225,2,2,2,0,1,1,0,0,0,0,0,"hand",0,"OP"
7589,"S_20131130_1313_01.mp4",10225,2,2,2,0,1,1,0,0,0,0,0,"hand",0,"OP"
7589,"S_20131130_1313_01.mp4",10225,2,2,2,0,1,1,0,0.36117597,0.253413,0.685556,0.362432,"face",0.190084325714286,"OP"
